"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","CCN_3","CCA_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
478,118,"KEN","Kenya",15,"Kirinyaga",100,"Ndia",478,"Kiine",510,"","Ward","Ward","",""
479,118,"KEN","Kenya",15,"Kirinyaga",100,"Ndia",479,"Mukure",509,"","Ward","Ward","",""
480,118,"KEN","Kenya",16,"Kisii",101,"Bobasi",480,"Basi Bogetaorio",1319,"","Ward","Ward","",""
481,118,"KEN","Kenya",16,"Kisii",101,"Bobasi",481,"Basi Central",1317,"","Ward","Ward","",""
482,118,"KEN","Kenya",16,"Kisii",101,"Bobasi",482,"Bobasi Boitangare",1322,"","Ward","Ward","",""
483,118,"KEN","Kenya",16,"Kisii",101,"Bobasi",483,"Bobasi Chache",1320,"","Ward","Ward","",""
484,118,"KEN","Kenya",16,"Kisii",101,"Bobasi",484,"Masige East",1316,"","Ward","Ward","",""
485,118,"KEN","Kenya",16,"Kisii",101,"Bobasi",485,"Masige West",1315,"","Ward","Ward","",""
486,118,"KEN","Kenya",16,"Kisii",101,"Bobasi",486,"Nyacheki",1318,"","Ward","Ward","",""
487,118,"KEN","Kenya",16,"Kisii",101,"Bobasi",487,"Sameta/Mokwerero",1321,"","Ward","Ward","",""
488,118,"KEN","Kenya",16,"Kisii",102,"Bomachoge Borabu",488,"Bokimonge",1313,"","Ward","Ward","",""
489,118,"KEN","Kenya",16,"Kisii",102,"Bomachoge Borabu",489,"Bombaba Borabu",1311,"","Ward","Ward","",""
490,118,"KEN","Kenya",16,"Kisii",102,"Bomachoge Borabu",490,"Boochi Borabu",1312,"","Ward","Ward","",""
491,118,"KEN","Kenya",16,"Kisii",102,"Bomachoge Borabu",491,"Magenche",1314,"","Ward","Ward","",""
492,118,"KEN","Kenya",16,"Kisii",103,"Bomachoge Chache",492,"Boochi/Tendere",1324,"","Ward","Ward","",""
493,118,"KEN","Kenya",16,"Kisii",103,"Bomachoge Chache",493,"Bosoti/Sengera",1325,"","Ward","Ward","",""
494,118,"KEN","Kenya",16,"Kisii",103,"Bomachoge Chache",494,"Majoge Basi",1323,"","Ward","Ward","",""
495,118,"KEN","Kenya",16,"Kisii",104,"Bonchari",495,"Bogiakumu",1302,"","Ward","Ward","",""
496,118,"KEN","Kenya",16,"Kisii",104,"Bonchari",496,"Bomariba",1301,"","Ward","Ward","",""
497,118,"KEN","Kenya",16,"Kisii",104,"Bonchari",497,"Bomorenda",1303,"","Ward","Ward","",""
498,118,"KEN","Kenya",16,"Kisii",104,"Bonchari",498,"Riana",1304,"","Ward","Ward","",""
499,118,"KEN","Kenya",16,"Kisii",105,"Kitutu Chache North",499,"Kegogi",1340,"","Ward","Ward","",""
500,118,"KEN","Kenya",16,"Kisii",105,"Kitutu Chache North",500,"Marani",1339,"","Ward","Ward","",""
501,118,"KEN","Kenya",16,"Kisii",105,"Kitutu Chache North",501,"Monyerero",1337,"","Ward","Ward","",""
502,118,"KEN","Kenya",16,"Kisii",105,"Kitutu Chache North",502,"Sensi",1338,"","Ward","Ward","",""
503,118,"KEN","Kenya",16,"Kisii",106,"Kitutu Chache South",503,"Bogeka",1342,"","Ward","Ward","",""
504,118,"KEN","Kenya",16,"Kisii",106,"Kitutu Chache South",504,"Bogusero",1341,"","Ward","Ward","",""
505,118,"KEN","Kenya",16,"Kisii",106,"Kitutu Chache South",505,"Kitutu   Central",1344,"","Ward","Ward","",""
506,118,"KEN","Kenya",16,"Kisii",106,"Kitutu Chache South",506,"Nyakoe",1343,"","Ward","Ward","",""
507,118,"KEN","Kenya",16,"Kisii",106,"Kitutu Chache South",507,"Nyatieko",1345,"","Ward","Ward","",""
508,118,"KEN","Kenya",16,"Kisii",107,"Nyaribari Chache",508,"Birongo",1335,"","Ward","Ward","",""
509,118,"KEN","Kenya",16,"Kisii",107,"Nyaribari Chache",509,"Bobaracho",1331,"","Ward","Ward","",""
510,118,"KEN","Kenya",16,"Kisii",107,"Nyaribari Chache",510,"Ibeno",1336,"","Ward","Ward","",""
511,118,"KEN","Kenya",16,"Kisii",107,"Nyaribari Chache",511,"Keumbu",1333,"","Ward","Ward","",""
512,118,"KEN","Kenya",16,"Kisii",107,"Nyaribari Chache",512,"Kiogoro",1334,"","Ward","Ward","",""
513,118,"KEN","Kenya",16,"Kisii",107,"Nyaribari Chache",513,"Kisii Central",1332,"","Ward","Ward","",""
514,118,"KEN","Kenya",16,"Kisii",108,"Nyaribari Masaba",514,"Gesusu",1329,"","Ward","Ward","",""
515,118,"KEN","Kenya",16,"Kisii",108,"Nyaribari Masaba",515,"Ichuni",1326,"","Ward","Ward","",""
516,118,"KEN","Kenya",16,"Kisii",108,"Nyaribari Masaba",516,"Kiamokama",1330,"","Ward","Ward","",""
517,118,"KEN","Kenya",16,"Kisii",108,"Nyaribari Masaba",517,"Masimba",1328,"","Ward","Ward","",""
518,118,"KEN","Kenya",16,"Kisii",108,"Nyaribari Masaba",518,"Nyamasibi",1327,"","Ward","Ward","",""
519,118,"KEN","Kenya",16,"Kisii",109,"South Mugirango",519,"Bogetenga",1307,"","Ward","Ward","",""
520,118,"KEN","Kenya",16,"Kisii",109,"South Mugirango",520,"Boikang'A",1306,"","Ward","Ward","",""
521,118,"KEN","Kenya",16,"Kisii",109,"South Mugirango",521,"Borabu / Chitago",1308,"","Ward","Ward","",""
522,118,"KEN","Kenya",16,"Kisii",109,"South Mugirango",522,"Getenga",1310,"","Ward","Ward","",""
523,118,"KEN","Kenya",16,"Kisii",109,"South Mugirango",523,"Moticho",1309,"","Ward","Ward","",""
524,118,"KEN","Kenya",16,"Kisii",109,"South Mugirango",524,"Tabaka",1305,"","Ward","Ward","",""
525,118,"KEN","Kenya",17,"Kisumu",110,"Kisumu Central",525,"Kondele",1200,"","Ward","Ward","",""
526,118,"KEN","Kenya",17,"Kisumu",110,"Kisumu Central",526,"Market Milimani",1199,"","Ward","Ward","",""
527,118,"KEN","Kenya",17,"Kisumu",110,"Kisumu Central",527,"Migosi",1197,"","Ward","Ward","",""
528,118,"KEN","Kenya",17,"Kisumu",110,"Kisumu Central",528,"Nyalenda 'A'",1189,"","Ward","Ward","",""
529,118,"KEN","Kenya",17,"Kisumu",110,"Kisumu Central",529,"Nyalenda B",1201,"","Ward","Ward","",""
530,118,"KEN","Kenya",17,"Kisumu",110,"Kisumu Central",530,"Railways",1196,"","Ward","Ward","",""
531,118,"KEN","Kenya",17,"Kisumu",110,"Kisumu Central",531,"Shaurimoyo Kaloleni",1198,"","Ward","Ward","",""
532,118,"KEN","Kenya",17,"Kisumu",111,"Kisumu East",532,"Kajulu",1186,"","Ward","Ward","",""
533,118,"KEN","Kenya",17,"Kisumu",111,"Kisumu East",533,"Kolwa Central",1190,"","Ward","Ward","",""
534,118,"KEN","Kenya",17,"Kisumu",111,"Kisumu East",534,"Kolwa East",1187,"","Ward","Ward","",""
535,118,"KEN","Kenya",17,"Kisumu",111,"Kisumu East",535,"Manyatta 'B'",1188,"","Ward","Ward","",""
536,118,"KEN","Kenya",17,"Kisumu",112,"Kisumu West",536,"Central Kisumu",1192,"","Ward","Ward","",""
537,118,"KEN","Kenya",17,"Kisumu",112,"Kisumu West",537,"Kisumu North",1193,"","Ward","Ward","",""
538,118,"KEN","Kenya",17,"Kisumu",112,"Kisumu West",538,"North West Kisumu",1195,"","Ward","Ward","",""
539,118,"KEN","Kenya",17,"Kisumu",112,"Kisumu West",539,"South West Kisumu",1191,"","Ward","Ward","",""
540,118,"KEN","Kenya",17,"Kisumu",112,"Kisumu West",540,"West Kisumu",1194,"","Ward","Ward","",""
541,118,"KEN","Kenya",17,"Kisumu",113,"Muhoroni",541,"Chemelil",1214,"","Ward","Ward","",""
542,118,"KEN","Kenya",17,"Kisumu",113,"Muhoroni",542,"Masogo/Nyang'Oma",1213,"","Ward","Ward","",""
543,118,"KEN","Kenya",17,"Kisumu",113,"Muhoroni",543,"Miwani",1211,"","Ward","Ward","",""
544,118,"KEN","Kenya",17,"Kisumu",113,"Muhoroni",544,"Muhoroni/Koru",1215,"","Ward","Ward","",""
545,118,"KEN","Kenya",17,"Kisumu",113,"Muhoroni",545,"Ombeyi",1212,"","Ward","Ward","",""
546,118,"KEN","Kenya",17,"Kisumu",114,"Nyakach",546,"Central Nyakach",1218,"","Ward","Ward","",""
547,118,"KEN","Kenya",17,"Kisumu",114,"Nyakach",547,"North Nyakach",1217,"","Ward","Ward","",""
548,118,"KEN","Kenya",17,"Kisumu",114,"Nyakach",548,"South East Nyakach",1220,"","Ward","Ward","",""
549,118,"KEN","Kenya",17,"Kisumu",114,"Nyakach",549,"South West Nyakach",1216,"","Ward","Ward","",""
550,118,"KEN","Kenya",17,"Kisumu",114,"Nyakach",550,"West Nyakach",1219,"","Ward","Ward","",""
551,118,"KEN","Kenya",17,"Kisumu",115,"Nyando",551,"Ahero",1208,"","Ward","Ward","",""
552,118,"KEN","Kenya",17,"Kisumu",115,"Nyando",552,"Awasi/Onjiko",1207,"","Ward","Ward","",""
553,118,"KEN","Kenya",17,"Kisumu",115,"Nyando",553,"East Kano/Wawidhi",1206,"","Ward","Ward","",""
554,118,"KEN","Kenya",17,"Kisumu",115,"Nyando",554,"Kabonyo/Kanyagwal",1209,"","Ward","Ward","",""
555,118,"KEN","Kenya",17,"Kisumu",115,"Nyando",555,"Kobura",1210,"","Ward","Ward","",""
556,118,"KEN","Kenya",17,"Kisumu",116,"Seme",556,"Central Seme",1203,"","Ward","Ward","",""
557,118,"KEN","Kenya",17,"Kisumu",116,"Seme",557,"East Seme",1204,"","Ward","Ward","",""
558,118,"KEN","Kenya",17,"Kisumu",116,"Seme",558,"North Seme",1205,"","Ward","Ward","",""
559,118,"KEN","Kenya",17,"Kisumu",116,"Seme",559,"West Seme",1202,"","Ward","Ward","",""
560,118,"KEN","Kenya",18,"Kitui",117,"Kitui Central",560,"Kyangwithya East",358,"","Ward","Ward","",""
561,118,"KEN","Kenya",18,"Kitui",117,"Kitui Central",561,"Kyangwithya West",356,"","Ward","Ward","",""
562,118,"KEN","Kenya",18,"Kitui",117,"Kitui Central",562,"Miambani",354,"","Ward","Ward","",""
563,118,"KEN","Kenya",18,"Kitui",117,"Kitui Central",563,"Township",355,"","Ward","Ward","",""
564,118,"KEN","Kenya",18,"Kitui",118,"Kitui East",564,"Chuluni",361,"","Ward","Ward","",""
565,118,"KEN","Kenya",18,"Kitui",118,"Kitui East",565,"Endau/Malalani",363,"","Ward","Ward","",""
566,118,"KEN","Kenya",18,"Kitui",118,"Kitui East",566,"Mutito/Kaliku",364,"","Ward","Ward","",""
567,118,"KEN","Kenya",18,"Kitui",118,"Kitui East",567,"Nzambani",360,"","Ward","Ward","",""
568,118,"KEN","Kenya",18,"Kitui",118,"Kitui East",568,"Voo/Kyamatu",362,"","Ward","Ward","",""
569,118,"KEN","Kenya",18,"Kitui",118,"Kitui East",569,"Zombe/Mwitika",359,"","Ward","Ward","",""
570,118,"KEN","Kenya",18,"Kitui",119,"Kitui Rural",570,"Kanyangi",353,"","Ward","Ward","",""
571,118,"KEN","Kenya",18,"Kitui",119,"Kitui Rural",571,"Kisasi",350,"","Ward","Ward","",""
572,118,"KEN","Kenya",18,"Kitui",119,"Kitui Rural",572,"Kwavonza/Yatta",352,"","Ward","Ward","",""
573,118,"KEN","Kenya",18,"Kitui",119,"Kitui Rural",573,"Mbitini",351,"","Ward","Ward","",""
574,118,"KEN","Kenya",18,"Kitui",119,"Kitui Rural",574,"Mulango",357,"","Ward","Ward","",""
575,118,"KEN","Kenya",18,"Kitui",120,"Kitui South",575,"Athi",370,"","Ward","Ward","",""
576,118,"KEN","Kenya",18,"Kitui",120,"Kitui South",576,"Ikanga/Kyatune",365,"","Ward","Ward","",""
577,118,"KEN","Kenya",18,"Kitui",120,"Kitui South",577,"Ikutha",368,"","Ward","Ward","",""
578,118,"KEN","Kenya",18,"Kitui",120,"Kitui South",578,"Kanziko",369,"","Ward","Ward","",""
579,118,"KEN","Kenya",18,"Kitui",120,"Kitui South",579,"Mutha",367,"","Ward","Ward","",""
580,118,"KEN","Kenya",18,"Kitui",120,"Kitui South",580,"Mutomo",366,"","Ward","Ward","",""
581,118,"KEN","Kenya",18,"Kitui",121,"Kitui West",581,"Kauwi",347,"","Ward","Ward","",""
582,118,"KEN","Kenya",18,"Kitui",121,"Kitui West",582,"Kwa Mutonga/Kithumula",349,"","Ward","Ward","",""
583,118,"KEN","Kenya",18,"Kitui",121,"Kitui West",583,"Matinyani",348,"","Ward","Ward","",""
584,118,"KEN","Kenya",18,"Kitui",121,"Kitui West",584,"Mutonguni",346,"","Ward","Ward","",""
585,118,"KEN","Kenya",18,"Kitui",122,"Mwingi Central",585,"Central",340,"","Ward","Ward","",""
586,118,"KEN","Kenya",18,"Kitui",122,"Mwingi Central",586,"Kiomo/Kyethani",339,"","Ward","Ward","",""
587,118,"KEN","Kenya",18,"Kitui",122,"Mwingi Central",587,"Kivou",341,"","Ward","Ward","",""
588,118,"KEN","Kenya",18,"Kitui",122,"Mwingi Central",588,"Mui",344,"","Ward","Ward","",""
589,118,"KEN","Kenya",18,"Kitui",122,"Mwingi Central",589,"Nguni",342,"","Ward","Ward","",""
590,118,"KEN","Kenya",18,"Kitui",122,"Mwingi Central",590,"Nuu",343,"","Ward","Ward","",""
591,118,"KEN","Kenya",18,"Kitui",122,"Mwingi Central",591,"Waita",345,"","Ward","Ward","",""
592,118,"KEN","Kenya",18,"Kitui",123,"Mwingi North",592,"Kyuso",332,"","Ward","Ward","",""
593,118,"KEN","Kenya",18,"Kitui",123,"Mwingi North",593,"Mumoni",333,"","Ward","Ward","",""
594,118,"KEN","Kenya",18,"Kitui",123,"Mwingi North",594,"Ngomeni",331,"","Ward","Ward","",""
595,118,"KEN","Kenya",18,"Kitui",123,"Mwingi North",595,"Tharaka",335,"","Ward","Ward","",""
596,118,"KEN","Kenya",18,"Kitui",123,"Mwingi North",596,"Tseikuru",334,"","Ward","Ward","",""
597,118,"KEN","Kenya",18,"Kitui",124,"Mwingi West",597,"Kyome/Thaana",336,"","Ward","Ward","",""
598,118,"KEN","Kenya",18,"Kitui",124,"Mwingi West",598,"Migwani",338,"","Ward","Ward","",""
599,118,"KEN","Kenya",18,"Kitui",124,"Mwingi West",599,"Nguutani",337,"","Ward","Ward","",""
600,118,"KEN","Kenya",19,"Kwale",125,"Kinango",600,"Chengoni/Samburu",48,"","Ward","Ward","",""
601,118,"KEN","Kenya",19,"Kwale",125,"Kinango",601,"Kinango",46,"","Ward","Ward","",""
602,118,"KEN","Kenya",19,"Kwale",125,"Kinango",602,"Mackinnon Road",47,"","Ward","Ward","",""
603,118,"KEN","Kenya",19,"Kwale",125,"Kinango",603,"Mwavumbo",49,"","Ward","Ward","",""
604,118,"KEN","Kenya",19,"Kwale",125,"Kinango",604,"Ndavaya",44,"","Ward","Ward","",""
605,118,"KEN","Kenya",19,"Kwale",125,"Kinango",605,"Puma",45,"","Ward","Ward","",""
606,118,"KEN","Kenya",19,"Kwale",126,"Lungalunga",606,"Dzombo",36,"","Ward","Ward","",""
607,118,"KEN","Kenya",19,"Kwale",126,"Lungalunga",607,"Mwereni",37,"","Ward","Ward","",""
608,118,"KEN","Kenya",19,"Kwale",126,"Lungalunga",608,"Pongwe/Kikoneni",35,"","Ward","Ward","",""
609,118,"KEN","Kenya",19,"Kwale",126,"Lungalunga",609,"Vanga",38,"","Ward","Ward","",""
610,118,"KEN","Kenya",19,"Kwale",127,"Matuga",610,"Kubo South",42,"","Ward","Ward","",""
611,118,"KEN","Kenya",19,"Kwale",127,"Matuga",611,"Mkongani",43,"","Ward","Ward","",""
612,118,"KEN","Kenya",19,"Kwale",127,"Matuga",612,"Tiwi",41,"","Ward","Ward","",""
613,118,"KEN","Kenya",19,"Kwale",127,"Matuga",613,"Tsimba Golini",39,"","Ward","Ward","",""
614,118,"KEN","Kenya",19,"Kwale",127,"Matuga",614,"Waa",40,"","Ward","Ward","",""
615,118,"KEN","Kenya",19,"Kwale",128,"Msambweni",615,"Gombato Bongwe",31,"","Ward","Ward","",""
616,118,"KEN","Kenya",19,"Kwale",128,"Msambweni",616,"Kinondo",33,"","Ward","Ward","",""
617,118,"KEN","Kenya",19,"Kwale",128,"Msambweni",617,"Ramisi",34,"","Ward","Ward","",""
618,118,"KEN","Kenya",19,"Kwale",128,"Msambweni",618,"Ukunda",32,"","Ward","Ward","",""
619,118,"KEN","Kenya",20,"Laikipia",129,"Laikipia East",619,"Nanyuki",820,"","Ward","Ward","",""
620,118,"KEN","Kenya",20,"Laikipia",129,"Laikipia East",620,"Ngobit",817,"","Ward","Ward","",""
621,118,"KEN","Kenya",20,"Laikipia",129,"Laikipia East",621,"Thingithu",819,"","Ward","Ward","",""
622,118,"KEN","Kenya",20,"Laikipia",129,"Laikipia East",622,"Tigithi",818,"","Ward","Ward","",""
623,118,"KEN","Kenya",20,"Laikipia",130,"Laikipia North",623,"Mugogodo East",825,"","Ward","Ward","",""
624,118,"KEN","Kenya",20,"Laikipia",130,"Laikipia North",624,"Mugogodo West",824,"","Ward","Ward","",""
625,118,"KEN","Kenya",20,"Laikipia",130,"Laikipia North",625,"Segera",823,"","Ward","Ward","",""
626,118,"KEN","Kenya",20,"Laikipia",130,"Laikipia North",626,"Sosian",822,"","Ward","Ward","",""
627,118,"KEN","Kenya",20,"Laikipia",130,"Laikipia North",627,"Umande",821,"","Ward","Ward","",""
628,118,"KEN","Kenya",20,"Laikipia",131,"Laikipia West",628,"Githiga",813,"","Ward","Ward","",""
629,118,"KEN","Kenya",20,"Laikipia",131,"Laikipia West",629,"Igwamiti",815,"","Ward","Ward","",""
630,118,"KEN","Kenya",20,"Laikipia",131,"Laikipia West",630,"Marmanet",814,"","Ward","Ward","",""
631,118,"KEN","Kenya",20,"Laikipia",131,"Laikipia West",631,"Ol-Moran",811,"","Ward","Ward","",""
632,118,"KEN","Kenya",20,"Laikipia",131,"Laikipia West",632,"Rumuruti Township",812,"","Ward","Ward","",""
633,118,"KEN","Kenya",20,"Laikipia",131,"Laikipia West",633,"Salama",816,"","Ward","Ward","",""
634,118,"KEN","Kenya",21,"Lamu",132,"Lamu East",634,"Basuba",103,"","Ward","Ward","",""
635,118,"KEN","Kenya",21,"Lamu",132,"Lamu East",635,"Faza",101,"","Ward","Ward","",""
636,118,"KEN","Kenya",21,"Lamu",132,"Lamu East",636,"Kiunga",102,"","Ward","Ward","",""
637,118,"KEN","Kenya",21,"Lamu",133,"Lamu West",637,"Bahari",110,"","Ward","Ward","",""
638,118,"KEN","Kenya",21,"Lamu",133,"Lamu West",638,"Hindi",106,"","Ward","Ward","",""
639,118,"KEN","Kenya",21,"Lamu",133,"Lamu West",639,"Hongwe",108,"","Ward","Ward","",""
640,118,"KEN","Kenya",21,"Lamu",133,"Lamu West",640,"Mkomani",105,"","Ward","Ward","",""
641,118,"KEN","Kenya",21,"Lamu",133,"Lamu West",641,"Mkunumbi",107,"","Ward","Ward","",""
642,118,"KEN","Kenya",21,"Lamu",133,"Lamu West",642,"Shella",104,"","Ward","Ward","",""
643,118,"KEN","Kenya",21,"Lamu",133,"Lamu West",643,"Witu",109,"","Ward","Ward","",""
644,118,"KEN","Kenya",22,"Machakos",134,"?7",644,"?7",0,"","Ward","Ward","",""
645,118,"KEN","Kenya",22,"Machakos",135,"Kangundo",645,"Kangundo Central",382,"","Ward","Ward","",""
646,118,"KEN","Kenya",22,"Machakos",135,"Kangundo",646,"Kangundo East",383,"","Ward","Ward","",""
647,118,"KEN","Kenya",22,"Machakos",135,"Kangundo",647,"Kangundo North",381,"","Ward","Ward","",""
648,118,"KEN","Kenya",22,"Machakos",135,"Kangundo",648,"Kangundo West",384,"","Ward","Ward","",""
649,118,"KEN","Kenya",22,"Machakos",136,"Kathiani",649,"Kathiani Central",391,"","Ward","Ward","",""
650,118,"KEN","Kenya",22,"Machakos",136,"Kathiani",650,"Lower Kaewa/Kaani",393,"","Ward","Ward","",""
651,118,"KEN","Kenya",22,"Machakos",136,"Kathiani",651,"Mitaboni",390,"","Ward","Ward","",""
652,118,"KEN","Kenya",22,"Machakos",136,"Kathiani",652,"Upper Kaewa/Iveti",392,"","Ward","Ward","",""
653,118,"KEN","Kenya",22,"Machakos",137,"Machakos Town",653,"Kalama",398,"","Ward","Ward","",""
654,118,"KEN","Kenya",22,"Machakos",137,"Machakos Town",654,"Kola",404,"","Ward","Ward","",""
655,118,"KEN","Kenya",22,"Machakos",137,"Machakos Town",655,"Machakos Central",401,"","Ward","Ward","",""
656,118,"KEN","Kenya",22,"Machakos",137,"Machakos Town",656,"Mua",399,"","Ward","Ward","",""
657,118,"KEN","Kenya",22,"Machakos",137,"Machakos Town",657,"Mumbuni North",402,"","Ward","Ward","",""
658,118,"KEN","Kenya",22,"Machakos",137,"Machakos Town",658,"Mutituni",400,"","Ward","Ward","",""
659,118,"KEN","Kenya",22,"Machakos",137,"Machakos Town",659,"Muvuti/Kiima-Kimwe",403,"","Ward","Ward","",""
660,118,"KEN","Kenya",22,"Machakos",138,"Masinga",660,"Ekalakala",373,"","Ward","Ward","",""
661,118,"KEN","Kenya",22,"Machakos",138,"Masinga",661,"Kivaa",371,"","Ward","Ward","",""
662,118,"KEN","Kenya",22,"Machakos",138,"Masinga",662,"Masinga Central",372,"","Ward","Ward","",""
663,118,"KEN","Kenya",22,"Machakos",138,"Masinga",663,"Muthesya",374,"","Ward","Ward","",""
664,118,"KEN","Kenya",22,"Machakos",138,"Masinga",664,"Ndithini",375,"","Ward","Ward","",""
665,118,"KEN","Kenya",22,"Machakos",139,"Matungulu",665,"Kyeleni",389,"","Ward","Ward","",""
666,118,"KEN","Kenya",22,"Machakos",139,"Matungulu",666,"Matungulu East",387,"","Ward","Ward","",""
667,118,"KEN","Kenya",22,"Machakos",139,"Matungulu",667,"Matungulu North",386,"","Ward","Ward","",""
668,118,"KEN","Kenya",22,"Machakos",139,"Matungulu",668,"Matungulu West",388,"","Ward","Ward","",""
669,118,"KEN","Kenya",22,"Machakos",139,"Matungulu",669,"Tala",385,"","Ward","Ward","",""
670,118,"KEN","Kenya",22,"Machakos",140,"Mavoko",670,"Athi River",394,"","Ward","Ward","",""
671,118,"KEN","Kenya",22,"Machakos",140,"Mavoko",671,"Kinanie",395,"","Ward","Ward","",""
672,118,"KEN","Kenya",22,"Machakos",140,"Mavoko",672,"Muthwani",396,"","Ward","Ward","",""
673,118,"KEN","Kenya",22,"Machakos",140,"Mavoko",673,"Syokimau/Mulolongo",397,"","Ward","Ward","",""
674,118,"KEN","Kenya",22,"Machakos",141,"Mwala",674,"Kibauni",410,"","Ward","Ward","",""
675,118,"KEN","Kenya",22,"Machakos",141,"Mwala",675,"Makutano/ Mwala",406,"","Ward","Ward","",""
676,118,"KEN","Kenya",22,"Machakos",141,"Mwala",676,"Masii",407,"","Ward","Ward","",""
677,118,"KEN","Kenya",22,"Machakos",141,"Mwala",677,"Mbiuni",405,"","Ward","Ward","",""
678,118,"KEN","Kenya",22,"Machakos",141,"Mwala",678,"Muthetheni",408,"","Ward","Ward","",""
679,118,"KEN","Kenya",22,"Machakos",141,"Mwala",679,"Wamunyu",409,"","Ward","Ward","",""
680,118,"KEN","Kenya",22,"Machakos",142,"Yatta",680,"Ikombe",379,"","Ward","Ward","",""
681,118,"KEN","Kenya",22,"Machakos",142,"Yatta",681,"Katangi",380,"","Ward","Ward","",""
682,118,"KEN","Kenya",22,"Machakos",142,"Yatta",682,"Kithimani",378,"","Ward","Ward","",""
683,118,"KEN","Kenya",22,"Machakos",142,"Yatta",683,"Matuu",377,"","Ward","Ward","",""
684,118,"KEN","Kenya",22,"Machakos",142,"Yatta",684,"Ndalani",376,"","Ward","Ward","",""
685,118,"KEN","Kenya",23,"Makueni",143,"Kaiti",685,"Ilima",423,"","Ward","Ward","",""
686,118,"KEN","Kenya",23,"Makueni",143,"Kaiti",686,"Kee",421,"","Ward","Ward","",""
687,118,"KEN","Kenya",23,"Makueni",143,"Kaiti",687,"Kilungu",422,"","Ward","Ward","",""
688,118,"KEN","Kenya",23,"Makueni",143,"Kaiti",688,"Ukia",420,"","Ward","Ward","",""
689,118,"KEN","Kenya",23,"Makueni",144,"Kibwezi East",689,"Ivingoni/Nzambani",440,"","Ward","Ward","",""
690,118,"KEN","Kenya",23,"Makueni",144,"Kibwezi East",690,"Masongaleni",437,"","Ward","Ward","",""
691,118,"KEN","Kenya",23,"Makueni",144,"Kibwezi East",691,"Mtito Andei",438,"","Ward","Ward","",""
692,118,"KEN","Kenya",23,"Makueni",144,"Kibwezi East",692,"Thange",439,"","Ward","Ward","",""
693,118,"KEN","Kenya",23,"Makueni",145,"Kibwezi West",693,"Emali/Mulala",436,"","Ward","Ward","",""
694,118,"KEN","Kenya",23,"Makueni",145,"Kibwezi West",694,"Kikumbulyu North",433,"","Ward","Ward","",""
695,118,"KEN","Kenya",23,"Makueni",145,"Kibwezi West",695,"Kikumbulyu South",434,"","Ward","Ward","",""
696,118,"KEN","Kenya",23,"Makueni",145,"Kibwezi West",696,"Makindu",431,"","Ward","Ward","",""
697,118,"KEN","Kenya",23,"Makueni",145,"Kibwezi West",697,"Nguu/Masumba",435,"","Ward","Ward","",""
698,118,"KEN","Kenya",23,"Makueni",145,"Kibwezi West",698,"Nguumo",432,"","Ward","Ward","",""
699,118,"KEN","Kenya",23,"Makueni",146,"Kilome",699,"Kasikeu",417,"","Ward","Ward","",""
700,118,"KEN","Kenya",23,"Makueni",146,"Kilome",700,"Kiima Kiu/Kalanzoni",419,"","Ward","Ward","",""
701,118,"KEN","Kenya",23,"Makueni",146,"Kilome",701,"Mukaa",418,"","Ward","Ward","",""
702,118,"KEN","Kenya",23,"Makueni",147,"Makueni",702,"Kathonzweni",428,"","Ward","Ward","",""
703,118,"KEN","Kenya",23,"Makueni",147,"Makueni",703,"Kitise/Kithuki",427,"","Ward","Ward","",""
704,118,"KEN","Kenya",23,"Makueni",147,"Makueni",704,"Mavindini",426,"","Ward","Ward","",""
705,118,"KEN","Kenya",23,"Makueni",147,"Makueni",705,"Mbitini",430,"","Ward","Ward","",""
706,118,"KEN","Kenya",23,"Makueni",147,"Makueni",706,"Muvau/Kikuumini",425,"","Ward","Ward","",""
707,118,"KEN","Kenya",23,"Makueni",147,"Makueni",707,"Nzaui/Kilili/Kalamba",429,"","Ward","Ward","",""
708,118,"KEN","Kenya",23,"Makueni",147,"Makueni",708,"Wote",424,"","Ward","Ward","",""
709,118,"KEN","Kenya",23,"Makueni",148,"Mbooni",709,"Kalawa",416,"","Ward","Ward","",""
710,118,"KEN","Kenya",23,"Makueni",148,"Mbooni",710,"Kiteta/Kisau",414,"","Ward","Ward","",""
711,118,"KEN","Kenya",23,"Makueni",148,"Mbooni",711,"Kithungo/Kitundu",413,"","Ward","Ward","",""
712,118,"KEN","Kenya",23,"Makueni",148,"Mbooni",712,"Mbooni",412,"","Ward","Ward","",""
713,118,"KEN","Kenya",23,"Makueni",148,"Mbooni",713,"Tulimani",411,"","Ward","Ward","",""
714,118,"KEN","Kenya",23,"Makueni",148,"Mbooni",714,"Waia-Kako",415,"","Ward","Ward","",""
715,118,"KEN","Kenya",24,"Mandera",149,"?1",715,"?1",0,"","Ward","Ward","",""
716,118,"KEN","Kenya",24,"Mandera",150,"Banissa",716,"Banissa",196,"","Ward","Ward","",""
717,118,"KEN","Kenya",24,"Mandera",150,"Banissa",717,"Derkhale",197,"","Ward","Ward","",""
718,118,"KEN","Kenya",24,"Mandera",150,"Banissa",718,"Guba",198,"","Ward","Ward","",""
719,118,"KEN","Kenya",24,"Mandera",150,"Banissa",719,"Kiliwehiri",200,"","Ward","Ward","",""
